city,state_id,lat,lng
Pine Grove,OR,45.1135,-121.3553
Rapelje,MT,45.972,-109.2579
Hilltown,VA,36.729,-80.9822
Greycliff,MT,45.7588,-109.7799
Orin,WY,42.6505,-105.1826
Sprague,NE,40.6266,-96.7446
North Lilbourn,MO,36.6018,-89.622
Elk Mountain,WY,41.6883,-106.4134
Springlake,TX,34.2317,-102.3057
Winchester,AR,33.7741,-91.4737
Stockholm,WI,44.4852,-92.2633
Allenville,MO,37.2217,-89.7555
Pomaria,SC,34.2677,-81.4192
Atwood,OK,34.9549,-96.3367
Alderpoint,CA,40.1613,-123.6158
Brookhurst,WY,42.8618,-106.2272
Cushing,NE,41.2949,-98.3693
Teterboro,NJ,40.858,-74.0594
Bejou,MN,47.4429,-95.9727
Oakland,AR,36.4604,-92.5718
Willow City,ND,48.6047,-100.2933
Jennings,KS,39.6806,-100.2933
Carson Valley,PA,40.4492,-78.4486
Campo Bonito,AZ,32.5629,-110.6984
Ebro,MN,47.4942,-95.5411
Weston,IA,41.3423,-95.7448
Quemado,TX,28.9471,-100.6238
Corral Viejo,PR,18.0755,-66.6523
Melvina,WI,43.8024,-90.7815
North Hurley,NM,32.7198,-108.1285
Ouzinkie,AK,57.9223,-152.4674
Gate,OK,36.8517,-100.0552
Levant,KS,39.3881,-101.1948
Munjor,KS,38.8089,-99.2674
Canehill,AR,35.914,-94.3974
Ericson,NE,41.7803,-98.6785
Church Creek,MD,38.5036,-76.1531
Buck Creek,IN,40.4874,-86.7622
Cowlington,OK,35.3105,-94.7878
Sierra Village,CA,38.0765,-120.1629
Macon,NC,36.4396,-78.0839
O'Brien,TX,33.3802,-99.8438
Wagner,PA,40.6802,-77.3878
Methow,WA,48.1286,-120.0055
Browntown,SC,34.2053,-80.316
Cullison,KS,37.6303,-98.9054
Golden Gate,IL,38.3589,-88.2046
Thorp,WA,47.0656,-120.6709
Nessen City,MI,44.5202,-85.8729
Camden,MO,39.1991,-94.0234
Streeter,ND,46.6576,-99.3568
Las Nutrias,NM,34.4699,-106.7708
Corona,NM,34.2501,-105.597
Parker,WA,46.5021,-120.4668
Villarreal,TX,26.3072,-98.6443
Willis Wharf,VA,37.5176,-75.8089
Olmitz,KS,38.5164,-98.9367
Stafford,OH,39.7124,-81.2766
Dellrose,TN,35.1159,-86.8036
Mound City,SD,45.7262,-100.0688
Prathersville,MO,39.3153,-94.2738
Chiawuli Tak,AZ,31.941,-111.7765
Upper Red Hook,NY,42.0262,-73.8456
Carrier,OK,36.4786,-98.0172
McNab,AR,33.6609,-93.8323
Mendeltna,AK,62.1359,-146.5388
Dodgingtown,CT,41.3799,-73.3524
Shannon City,IA,40.899,-94.2639
Gratz,KY,38.4719,-84.9471
Bragg City,MO,36.2681,-89.9114
Needham,AL,31.987,-88.3366
Colona,CO,38.3276,-107.7793
Coleharbor,ND,47.5425,-101.2214
Sunburg,MN,45.3476,-95.24
Milledgeville,OH,39.5932,-83.5878
Oak Ridge,LA,32.6244,-91.7731
Shellytown,PA,40.4091,-78.2105
Black Springs,AR,34.4607,-93.7123
Dolliver,IA,43.4636,-94.6142
Put-in-Bay,OH,41.6518,-82.8179
South Fork,MO,36.6311,-91.9602
Riverview Estates,MO,38.7489,-94.5246
Batesland,SD,43.1278,-102.1017
Tselakai Dezza,UT,37.21,-109.609
Vernon,IL,38.8014,-89.0875
Yankee Lake,OH,41.2682,-80.568
Dickey,ND,46.5368,-98.4681
Broughton,OH,41.088,-84.5349
Cross Plains,IN,38.9439,-85.2047
Bloomingville,OH,41.3554,-82.7299
Rimini,MT,46.4919,-112.2496
Sequoia Crest,CA,36.1858,-118.6256
McKay,OR,45.4923,-118.6842
Choptank,MD,38.6822,-75.9494
Scottsburg,NY,42.6639,-77.7123
Orovada,NV,41.5492,-117.8235
Tasley,VA,37.7125,-75.697
Santa Cruz,AZ,33.2327,-112.1594
St. Clairsville,PA,40.156,-78.5108
Saverton,MO,39.6466,-91.2725
Council Hill,OK,35.5558,-95.6525
Lake Annette,MO,38.6544,-94.508
Water Valley,KY,36.5687,-88.8101
Ali Molina,AZ,31.9025,-111.7804
Townsend,WI,45.3241,-88.5904
Nielsville,MN,47.5293,-96.8157
Gove City,KS,38.9595,-100.4871
Browndell,TX,31.1254,-93.9802
Fairview,SD,43.2221,-96.4876
Bogue,KS,39.3595,-99.6874
Greenwich,KS,37.7832,-97.2037
Lookeba,OK,35.363,-98.3638
Commiskey,IN,38.8595,-85.6455
Regan,ND,47.1568,-100.5273
Havana,ND,45.9517,-97.6185
Coolidge,KS,38.0415,-102.0078
Barronett,WI,45.6363,-91.9942
Salem,NE,40.0769,-95.7286
Oscarville,AK,60.7288,-161.7728
Otter Lake,NY,43.5942,-75.1159
Prosser,NE,40.6877,-98.5777
Kipp,KS,38.785,-97.4568
Weed,NM,32.8025,-105.5248
Letts,IN,39.2351,-85.565
Willowbrook,KS,38.1012,-97.9919
Brick Center,CO,39.6002,-104.4579
Sims,IN,40.5006,-85.854
Evergreen,TX,26.4247,-99.024
St. Anthony,IA,42.1235,-93.1975
Antimony,UT,38.103,-111.9823
Connelsville,MO,40.278,-92.7019
Wallula,WA,46.0847,-118.9056
Dumb Hundred,PA,40.317,-78.4105
Olowalu,HI,20.8222,-156.6169
Westford,NY,42.6511,-74.8005
Floyd,NM,34.2288,-103.5526
Lakeview North,WY,42.0969,-104.9586
Douglas,ND,47.8579,-101.5018
Taft,LA,29.9854,-90.4533
Hannaford,ND,47.3141,-98.1889
Peoa,UT,40.7295,-111.3434
Ramah,CO,39.1222,-104.1673
Marseilles,OH,40.7011,-83.3924
Clifton Hill,MO,39.4387,-92.6642
Osage,OK,36.295,-96.4179
Beaver,AK,66.383,-147.3219
Nikolai,AK,63.0095,-154.3763
Rockport,IL,39.5391,-91.0128
McIntosh,SD,45.9214,-101.3491
Chugcreek,WY,42.0535,-104.9079
Cylinder,IA,43.0902,-94.5513
Fortescue,NJ,39.2359,-75.1701
Ahmeek,MI,47.2985,-88.3971
Edinburg,MO,40.0811,-93.6898
Ivan,AR,33.9019,-92.4332
Oldtown,MD,39.545,-78.6148
Edie,PA,40.0863,-79.128
Grafton,VT,43.1706,-72.6084
Oak Grove,AR,35.3594,-92.9598
Twin Lakes,CA,38.1695,-119.3422
Darwin,CA,36.2688,-117.589
Del Mar Heights,TX,26.0567,-97.4236
Hiwassee,VA,36.9682,-80.7045
Naomi,PA,40.111,-79.8464
Glen Echo Park,MO,38.7009,-90.2965
Novice,TX,31.9872,-99.6253
Dunbar,WI,45.647,-88.1754
Panola,AL,32.9477,-88.2674
Penermon,MO,36.7909,-89.8301
Millerdale Colony,SD,44.399,-99.1111
Brownington,MO,38.2453,-93.7227
Kendrick,OK,35.7853,-96.7755
Fort Ripley,MN,46.169,-94.363
Reeder,ND,46.1059,-102.9422
Cumminsville,NY,42.5706,-77.7189
Narka,KS,39.9598,-97.4268
Makoti,ND,47.9633,-101.8029
Jacksonville,MO,39.5877,-92.4728
Hunnewell,KS,37.0042,-97.4076
Ellisville,IL,40.6273,-90.306
Bow Valley,NE,42.7154,-97.2521
Leon,OK,33.8773,-97.4291
Isabella,OK,36.2354,-98.3354
Plover,IA,42.8766,-94.6223
Orchard,CO,40.3321,-104.1178
Headrick,OK,34.627,-99.1373
Valencia,NM,35.578,-105.7908
White Lake,NY,41.6757,-74.8322
Novelty,MO,40.0125,-92.2073
Ethelsville,AL,33.4141,-88.2161
Triumph,IL,41.4994,-89.0199
Old Agency,MT,47.3226,-114.2987
Dundee,MN,43.844,-95.4666
Bennett Springs,NV,37.7141,-114.4667
Uncertain,TX,32.7064,-94.1269
Silerton,TN,35.3424,-88.8098
Englewood,KS,37.0405,-99.9876
Como,NC,36.5011,-77.0073
Mount Ayr,IN,40.9522,-87.2993
La Carla,TX,26.4354,-98.7406
Bradley,CA,35.8627,-120.8041
Beurys Lake,PA,40.7194,-76.3795
Maeystown,IL,38.2267,-90.2331
St. Louis,OK,35.0812,-96.8598
Humphreys,MO,40.1252,-93.3196
Rossmore,WV,37.805,-81.9923
Iron Junction,MN,47.419,-92.6086
Mertens,TX,32.0588,-96.8937
Wentworth,MO,36.9932,-94.0756
Old Appleton,MO,37.5939,-89.7108
Perryville,AK,55.9315,-159.1559
Fairview,WY,42.6871,-110.9866
Kingvale,CA,39.3204,-120.4387
Basco,IL,40.3278,-91.1996
Petroleum,IN,40.6114,-85.1508
Westwood,IA,40.965,-91.6266
Allison,TX,35.612,-100.1115
Tindall,MO,40.1609,-93.6096
Gum Springs,AR,34.0639,-93.0957
Blaine,KY,38.0272,-82.8413
Hillisburg,IN,40.2864,-86.3392
Plano,IA,40.7555,-93.0469
Alcova,WY,42.5543,-106.7263
Gaylord,KS,39.6463,-98.8473
Dotyville,OK,36.8515,-94.9098
Dora,AR,35.4628,-94.4297
Buckeye,IA,42.4195,-93.3758
E. Lopez,TX,26.3087,-98.6379
Rock Point,MD,38.2754,-76.8428
Parkerville,KS,38.7638,-96.6615
Primrose,AK,60.3497,-149.3199
Dixon,NE,42.4155,-96.9948
Lyons,SD,43.7249,-96.8662
Belmar,NE,41.3055,-101.9347
San Cristobal,NM,36.6101,-105.6319
Hagarville,AR,35.5151,-93.3335
St. Clement,MO,39.2829,-91.2098
Wiota,IA,41.4007,-94.8872
Struble,IA,42.8944,-96.1946
Interlaken,UT,40.5413,-111.4749
Norwich,OH,39.9844,-81.7925
Westdale,TX,27.9657,-97.9937
Grayson,MO,39.5343,-94.5619
Yale,IL,39.1203,-88.0246
Cowan,IN,40.1059,-85.3886
Shelltown,PA,40.4568,-78.2066
Volant,PA,41.1132,-80.2589
Rives,MO,36.0945,-90.0115
Scircleville,IN,40.2875,-86.3
Fairview,IN,40.2976,-85.1962
Eggleston,VA,37.2871,-80.6227
Camden,IL,40.1529,-90.7733
Wiota,WI,42.6368,-89.9493
Burtrum,MN,45.8658,-94.6874
Guilford,MO,40.1685,-94.7358
Huson,MT,47.0325,-114.34
Springerton,IL,38.1786,-88.3548
Stone Lake,WI,45.8445,-91.5502
Goodridge,MN,48.1442,-95.8039
Erin Springs,OK,34.8112,-97.6056
Melmore,OH,41.0262,-83.105
Summit,OK,35.6694,-95.4208
Paradise Hill,OK,35.6137,-95.0703
Deer Creek,OK,36.8068,-97.5195
Pontotoc,OK,34.4888,-96.629
St. George,WV,39.1662,-79.6987
Dazey,ND,47.1883,-98.2007
Adeline,IL,42.1406,-89.4919
Pascola,MO,36.2672,-89.8258
Westport,SD,45.6478,-98.4981
Livonia,IN,38.5549,-86.2777
Twilight,WV,37.9252,-81.6176
Egeland,ND,48.6281,-99.098
Hanna,OK,35.2022,-95.8896
Whitharral,TX,33.7391,-102.3278
Trail Side,CO,40.249,-103.8432
Adamsville,PA,41.5111,-80.3716
Galesburg,KS,37.4721,-95.3563
McGrew,NE,41.7477,-103.4177
B and E,TX,26.3565,-98.7537
Cooke City,MT,45.0187,-109.9119
Nicasio,CA,38.0606,-122.7008
McBride,OK,33.9339,-96.6352
Deer Park,AL,31.2198,-88.3226
Clappertown,PA,40.4029,-78.2779
Cornwall,CT,41.8443,-73.3327
Gibson Flats,MT,47.464,-111.2404
Tamassee,SC,34.8812,-83.0175
Coyanosa,TX,31.2409,-103.0648
Center Point,AR,34.0318,-93.9511
Ponshewaing,MI,45.4208,-84.806
Longview,IL,39.8859,-88.0662
Bowring,OK,36.879,-96.1202
Argonne,WI,45.6582,-88.8777
Rutland,ND,46.0543,-97.5068
Alleene,AR,33.7648,-94.2622
Peck,KS,37.4777,-97.3695
Hamilton,IA,41.1705,-92.9041
Calvary,GA,30.7224,-84.3541
Fowler,IL,40.0088,-91.2578
Smiths Ferry,ID,44.299,-116.0783
Wawaka,IN,41.457,-85.4822
Dell City,TX,31.9349,-105.1998
Buchanan,ND,47.0626,-98.829
Kasaan,AK,55.5572,-132.4136
Ca�ones,NM,36.1768,-106.4244
Manassas,GA,32.1603,-82.02
Sylvarena,MS,32.0144,-89.3818
Wanda,MN,44.3148,-95.2131
Kathryn,ND,46.6812,-97.9704
Littlefield,AZ,36.8659,-113.936
Schuyler Lake,NY,42.7786,-75.0335
Stonyford,CA,39.3695,-122.5438
Danville,WA,48.9938,-118.5068
Scottville,IL,39.4777,-90.1038
Cottonwood,SD,43.9657,-101.9021
Miami,MO,39.3224,-93.2258
Slana,AK,62.6294,-143.567
Stanley,IA,42.6419,-91.8122
Macksburg,IA,41.2147,-94.1851
Valmont,CO,40.0341,-105.2058
Florence,IN,38.7837,-84.9236
McDougal,AR,36.4365,-90.3907
Marietta,IL,40.4995,-90.3931
Lumberton,NM,36.9328,-106.9352
Beaver Bay,MN,47.2563,-91.3065
Palo Verde,CA,33.4278,-114.7272
Gerty,OK,34.8357,-96.2889
Tumacacori-Carmen,AZ,31.5771,-111.0468
Orrtanna,PA,39.8459,-77.3594
Washita,OK,35.1043,-98.3414
Downey,IA,41.612,-91.3472
Dawn,MO,39.6713,-93.6341
Uniontown,AR,35.5853,-94.4469
Martin,NE,41.2581,-101.7091
Defiance,MO,38.6327,-90.7846
Powhattan,KS,39.7619,-95.6342
Fleming,MO,39.1956,-94.0524
Bache,OK,34.8942,-95.6506
Viola,DE,39.0429,-75.5715
Vining,IA,41.991,-92.3873
Loma,MT,47.9511,-110.4887
Kincaid,KS,38.0812,-95.1554
Simpson,KS,39.386,-97.934
Chester,AR,35.6778,-94.1778
Seeley,NJ,39.4852,-75.2455
Claremont,SD,45.6719,-98.0157
Chelsea,WI,45.2927,-90.3054
Tennant,CA,41.5822,-121.913
Quinn,SD,43.9866,-102.1264
Collyer,KS,39.0372,-100.1184
Duncan,IA,43.1052,-93.7059
Crook,CO,40.859,-102.8013
Burns City,IN,38.8203,-86.8926
Garrett,IL,39.7973,-88.4247
Mayfield,KS,37.2632,-97.5404
Bruceton Mills,WV,39.6594,-79.6406
Beltrami,MN,47.5425,-96.527
New Freeport,PA,39.7597,-80.4286
Claire City,SD,45.8566,-97.1035
Hazel Run,MN,44.7484,-95.7165
Tallapoosa,MO,36.5061,-89.817
Promise City,IA,40.7474,-93.1498
Fulton,SD,43.7288,-97.8226
Darfur,MN,44.0535,-94.8378
Peach Orchard,AR,36.2812,-90.6608
Bentley,OK,34.2174,-96.0797
Emington,IL,40.9693,-88.3578
Maples,IN,41.0128,-84.9691
Woodward,PA,40.8997,-77.3472
Mount Bullion,CA,37.5082,-120.0437
Oto,IA,42.2821,-95.8944
Willington,SC,33.9687,-82.4576
Box Canyon,TX,29.5335,-101.1586
Piedmont,KS,37.6206,-96.3708
Harrison City,PA,40.3547,-79.6502
Corona,SD,45.3352,-96.7646
Ozan,AR,33.848,-93.7203
Sheppards Mill,NJ,39.4124,-75.3136
Gramling,SC,35.0782,-82.1332
Guion,AR,35.9269,-91.9389
Lasana,TX,26.2585,-97.695
Deer,AR,35.8238,-93.223
Earl,OK,34.2033,-96.8893
Echo,UT,40.9803,-111.4393
Ringgold,MD,39.7092,-77.5688
Pax,WV,37.9098,-81.2648
North Blenheim,NY,42.4718,-74.4525
Olive,OK,36.0225,-96.4766
Lake Sumner,NM,34.6186,-104.3801
New Pine Creek,CA,41.9872,-120.3009
Pierpoint,CA,36.1405,-118.6296
Wellfleet,NE,40.7539,-100.7319
Elba,MN,44.0867,-92.0169
Snowville,VA,37.026,-80.5739
Dales,CA,40.3155,-122.0604
Wheaton,KS,39.502,-96.3189
Puzzletown,PA,40.3794,-78.4915
Carpenter,IA,43.4151,-93.0172
Reliance,WY,41.6682,-109.1977
Ledyard,IA,43.4192,-94.1593
Branchville,CT,41.268,-73.4433
Peak,SC,34.2363,-81.3288
Goldville,AL,33.0842,-85.7831
Spelter,WV,39.3432,-80.3163
Arkoe,MO,40.2594,-94.8279
Mulkeytown,IL,37.9721,-89.1112
Weitchpec,CA,41.1969,-123.6939
Acton,MT,45.929,-108.6788
Pleasant Plain,IA,41.1472,-91.8596
Scotland,IN,38.9091,-86.9047
Dimock,SD,43.4764,-97.9888
Harmon,IL,41.7194,-89.556
Sardis,KY,38.5348,-83.9573
Lebanon,NE,40.0487,-100.2761
Mason,WI,46.4355,-91.0599
Fairfield,UT,40.2462,-112.0842
Glen Lyn,VA,37.3727,-80.858
St. Xavier,MT,45.457,-107.725
Arispe,IA,40.9484,-94.2192
Bickleton,WA,46.0056,-120.3081
Los Altos,TX,27.4904,-99.3858
Jamestown,SC,33.2858,-79.6945
Kildare,OK,36.8085,-97.0499
Burchard,NE,40.1493,-96.3488
Clarks Hill,SC,33.6582,-82.166
Lost Springs,KS,38.5665,-96.9658
Weatherby,MO,39.9093,-94.2419
Happys Inn,MT,48.0638,-115.135
Reightown,PA,40.6021,-78.3441
Princeton,SC,34.4913,-82.2958
Lebanon,SD,45.0688,-99.7664
Felt,OK,36.5633,-102.795
Amistad,TX,29.5245,-101.1531
McDermitt,NV,41.9903,-117.7209
Burbank,SD,42.7461,-96.8326
California Junction,IA,41.5601,-95.9947
Rail Road Flat,CA,38.3246,-120.5169
Moclips,WA,47.2348,-124.2024
Monument,KS,39.1049,-101.0079
Strawn,IL,40.6537,-88.3999
Pataha,WA,46.4727,-117.5445
Ireland,IN,38.4148,-86.9994
Babcock,WI,44.3044,-90.1076
Rossie,IA,43.0137,-95.1886
Houghton,IA,40.7836,-91.61
Long Creek,NC,34.4382,-78.0161
La Boca,NM,36.9945,-107.6065
Gracey,KY,36.8792,-87.6638
Graysville,OH,39.6633,-81.1746
Chatsworth,IA,42.9163,-96.5145
Amagon,AR,35.5631,-91.1093
Idalia,CO,39.7029,-102.2938
Mineral,CA,40.3755,-121.5694
New Middletown,IN,38.1644,-86.0508
Moundville,MO,37.7646,-94.451
Pyatt,AR,36.2509,-92.8443
Byron,NE,40.0048,-97.7686
Havana,KS,37.0921,-95.9418
Hillsdale,OK,36.5632,-97.9927
Amherst,CO,40.6831,-102.1725
Leeds Point,NJ,39.4906,-74.4433
Garfield,NM,32.7569,-107.2665
Saline�o North,TX,26.5254,-99.0906
West Union,MN,45.7965,-95.0925
Encantado,NM,35.7934,-105.9111
Steele City,NE,40.0367,-97.0232
Donnybrook,ND,48.5077,-101.8868
Zwingle,IA,42.2972,-90.6874
Pacific Beach,WA,47.2151,-124.1967
Williford,AR,36.2518,-91.3605
Sageville,IA,42.5493,-90.7062
Iantha,MO,37.515,-94.3994
Plum Branch,SC,33.8482,-82.2587
Naples,SD,44.7716,-97.5131
Toronto,IA,41.903,-90.8629
Sidney,IN,41.105,-85.7425
Tamarack,MN,46.6529,-93.125
Gentry,MO,40.3326,-94.4233
Camrose Colony,MT,48.3116,-111.6118
Allport,AR,34.5399,-91.7839
Fair Oaks,OK,36.1611,-95.691
Yale,KS,37.4901,-94.647
Lake Henry,MN,45.462,-94.7965
Melia,NE,41.0971,-96.2768
Kilkenny,MN,44.3151,-93.5741
Brant Lake,SD,43.9308,-96.9436
White Earth,ND,48.3799,-102.7718
Penntown,IN,39.2701,-85.0975
Kittrell,NC,36.2218,-78.4414
McKinnon,WY,41.0314,-109.9384
Pleasantville,IN,38.967,-87.2503
Amity,MO,39.8682,-94.4352
Blanco,OK,34.7507,-95.7736
Clyde,NJ,40.4874,-74.5132
Running Water,SD,42.7822,-97.9816
Cave Spring,OK,35.7292,-94.7577
Morse Bluff,NE,41.431,-96.7666
Jerome,AR,33.3988,-91.4697
Whitewater,MO,37.2368,-89.7978
Strandquist,MN,48.4894,-96.4479
Nimrod,MN,46.6375,-94.8805
Foresta,CA,37.6983,-119.7552
Saint Charles,SC,34.0806,-80.2249
Powersville,MO,40.5496,-93.3002
West Middletown,PA,40.2432,-80.4253
Neville,OH,38.8123,-84.2115
De Graff,MN,45.26,-95.4683
Cromwell,IA,41.0405,-94.4618
Marrowbone,KY,36.832,-85.5053
Mount Olive,AR,36.0038,-92.0914
Knierim,IA,42.4563,-94.4559
Santiago,WA,47.2975,-124.2327
Clayton,KS,39.7369,-100.1765
Fidelity,IL,39.1546,-90.1644
Naubinway,MI,46.0911,-85.4518
Otway,OH,38.8648,-83.188
Berwyn,NE,41.3509,-99.5007
Bridger,SD,44.5421,-101.9136
Union Grove,AL,34.4025,-86.4483
Sun Valley,TX,33.6705,-95.4287
Pena,TX,26.4155,-98.97
Kirk,CO,39.6127,-102.592
Cubero,NM,35.0904,-107.5261
Stockton,MD,38.0659,-75.4134
Gray,IA,41.8417,-94.9859
Comstock,MN,46.6596,-96.7466
Whiting,WY,42.0089,-104.9711
Picuris Pueblo,NM,36.1995,-105.7133
Marlboro,NJ,39.486,-75.3215
Fort Fetter,PA,40.4301,-78.4044
Solen,ND,46.3873,-100.7958
Point Isabel,IN,40.4206,-85.8219
Turner,MI,44.1422,-83.7875
Cow Creek,SD,44.5538,-100.4754
Rover,AR,34.9518,-93.409
Springbrook,WI,45.9469,-91.6889
Opal,WY,41.768,-110.3242
Russellville,IL,38.8189,-87.53
Radar Base,TX,28.8568,-100.5336
Buchanan,TN,36.434,-88.2027
Tracy,MT,47.4102,-111.1537
Evergreen Colony,SD,45.1217,-99.0425
Zarephath,NJ,40.5362,-74.5744
Glenfield,ND,47.4551,-98.5664
Colorado Acres,TX,27.6449,-99.2143
Sciota,IL,40.5626,-90.748
Emelle,AL,32.7287,-88.3165
Koyukuk,AK,64.9008,-157.6946
Brazos,TX,32.6622,-98.1231
Whipholt,MN,47.0436,-94.386
Rivergrove,CA,35.4403,-118.9411
Bogota,TN,36.162,-89.439
Silver Star,MT,45.6875,-112.285
Twin Lakes,WA,48.2622,-118.3591
Anvik,AK,62.6541,-160.214
Miller's Cove,TX,33.156,-95.1147
Georgetown,AR,35.1267,-91.4539
Masonville,IA,42.4798,-91.5915
Galestown,MD,38.5633,-75.7149
Geyser,MT,47.2633,-110.4927
Capulin,NM,36.7445,-103.9958
Chester,OK,36.2165,-98.9208
Evansville,AR,35.7924,-94.4911
Big Creek,WV,38.0054,-82.0361
Peoria,CO,39.6649,-104.1456
West Amana,IA,41.8083,-91.9654
Vicksburg,PA,40.3698,-78.4158
Gibbs,MO,40.099,-92.4166
Egypt,AR,35.8677,-90.9459
Putnam,TX,32.3703,-99.1955
Ohlman,IL,39.3433,-89.2186
Ten Broeck,KY,38.2976,-85.5807
Sleetmute,AK,61.6516,-157.1251
Crozier,AZ,35.4227,-113.6487
Hallett,OK,36.2319,-96.5679
Union Level,VA,36.7071,-78.2319
Walters,MN,43.6049,-93.6743
Coy,AR,34.5405,-91.8713
Alix,AR,35.4219,-93.7289
Redwood,MS,32.4734,-90.7969
Montier,MO,36.9817,-91.5749
Wolf Lake,MN,46.8066,-95.3526
Lehr,ND,46.2826,-99.3528
Symerton,IL,41.3256,-88.053
Ali Chukson,AZ,31.9115,-111.8017
Batesville,OH,39.9156,-81.2824
Kohls Ranch,AZ,34.321,-111.0838
Oljato-Monument Valley,AZ,36.9867,-110.191
Camp Nelson,CA,36.142,-118.6108
Holmesville,NE,40.2009,-96.6584
Tightwad,MO,38.3096,-93.5466
Essary Springs,TN,35.0113,-88.8025
Glen Allen,MO,37.3171,-90.0282
Lake View,IN,39.4852,-85.2492
Caberfae,MI,44.2492,-85.7256
Reubens,ID,46.3229,-116.5429
Fluvanna,TX,32.8833,-101.1415
Rome,IA,40.982,-91.6817
Butte City,ID,43.607,-113.2408
Knights Ferry,CA,37.8199,-120.6704
Tatum,SC,34.6438,-79.5867
Culver,KS,38.9701,-97.7592
Loco Hills,NM,32.8197,-103.9783
Helmville,MT,46.8614,-112.9629
Martinsburg,NE,42.5084,-96.8314
Dawson,ND,46.8679,-99.7536
Colburn,IN,40.5188,-86.7122
Cedar Crest,PA,40.3966,-77.8858
Belvidere,TN,35.1281,-86.1881
Sharpsburg,IA,40.8029,-94.6405
Farwell,NE,41.2156,-98.628
Candy Kitchen,NM,34.912,-108.4929
Essex,MT,48.2823,-113.6095
Olivet,KS,38.4813,-95.7519
Big Horn,WY,44.6791,-106.9971
New Trier,MN,44.6038,-92.9329
Arrowhead Springs,WY,41.5081,-109.1551
Caballo,NM,32.9806,-107.3075
Spring Hill,IN,39.8346,-86.1926
Pilot Point,AK,57.5585,-157.6798
Jesterville,MD,38.2897,-75.8928
Slate Springs,MS,33.7417,-89.3752
Tensed,ID,47.1596,-116.9238
Climbing Hill,IA,42.3394,-96.0811
Pinhook Corner,OK,35.5314,-94.8911
Chitina,AK,61.5276,-144.2991
Little City,OK,34.084,-96.616
Zenda,KS,37.444,-98.2819
Shiro,TX,30.6087,-95.8862
Horace,KS,38.4769,-101.7905
Robertson,WY,41.1816,-110.4274
Waumandee,WI,44.3024,-91.7051
Ralston,IA,42.0418,-94.6293
Alpine,AR,34.2268,-93.3783
North Crows Nest,IN,39.8661,-86.1624
Outlook,MT,48.8888,-104.7849
Gardner,ND,47.1445,-96.9686
Antelope,OR,44.9113,-120.7236
Regina,NM,36.1947,-106.9453
Caney Ridge,OK,35.7637,-94.8828
Clontarf,MN,45.377,-95.677
Greenville,IA,43.017,-95.1461
Butte,ND,47.837,-100.6658
Spring Hill,IA,41.4122,-93.6501
Hat Creek,CA,40.8101,-121.4809
Harbine,NE,40.1916,-96.9743
Whalan,MN,43.7341,-91.9238
Bear Valley,CA,37.5697,-120.1199
Chalkhill,PA,39.8461,-79.6142
Wilson City,MO,36.9236,-89.223
Ihlen,MN,43.9122,-96.3709
Evan,MN,44.3549,-94.8361
Fox,MT,45.2884,-109.2125
King Lake,NE,41.3135,-96.3017
Amanda Park,WA,47.4532,-123.9194
Bison,OK,36.196,-97.8979
Westphalia,IN,38.8665,-87.2277
Trenton,IA,41.066,-91.6395
Pingree,ND,47.1638,-98.9086
Stark,KS,37.6898,-95.1441
Board Camp,AR,34.5369,-94.0887
Everton,AR,36.1542,-92.9096
Popponesset Island,MA,41.5855,-70.4591
Monument,PA,41.1112,-77.7042
Alamo,ND,48.5824,-103.4676
Pamplin City,VA,37.2642,-78.682
Tibbie,AL,31.3628,-88.2471
Rothville,MO,39.6539,-93.0635
Rob Roy,IN,40.2367,-87.2433
Beverly,IL,39.7946,-90.99
New Morgan,PA,40.1834,-75.8896
Loco,OK,34.3297,-97.6807
McCaskill,AR,33.9187,-93.6417
San Antonio,NM,33.9161,-106.87
Benedict,KS,37.6269,-95.7433
Foster,MO,38.1664,-94.5079
Shelocta,PA,40.6573,-79.3015
Lake Cicott,IN,40.7642,-86.5242
Eyers Grove,PA,41.0935,-76.5189
Umbarger,TX,34.9564,-102.1094
Nightmute,AK,60.4874,-164.8195
Coal City,IN,39.2303,-87.0458
Calvert,AL,31.154,-88.0169
Utica,SD,42.981,-97.4967
Sweet Grass,MT,48.9929,-111.9668
Nathalie,VA,36.9381,-78.9422
Caledonia,ND,47.4577,-96.8892
Lumber Bridge,NC,34.8898,-79.0725
Cale,AR,33.6278,-93.235
Mineral,WA,46.7193,-122.186
Big Lake,MO,40.0735,-95.3518
Glasgow,PA,40.6444,-80.508
Danbury,NE,40.0376,-100.4051
Reservoir,PA,40.4025,-78.3849
Genola,MN,45.9653,-94.1129
Flaming Gorge,UT,40.8889,-109.4751
West Liberty,IL,38.8524,-88.0852
Purdin,MO,39.9509,-93.1664
Waller,PA,41.2337,-76.4216
Igiugig,AK,59.3056,-155.8739
Windom,KS,38.3841,-97.9102
Panther Burn,MS,33.0659,-90.8726
Lima,OK,35.1737,-96.5983
Turner,MT,48.8469,-108.4006
Huntley,NE,40.2105,-99.2901
Gulkana,AK,62.2155,-145.4449
Bartlett,KS,37.0549,-95.2112
Dayton Lakes,TX,30.1446,-94.8208
Zalma,MO,37.1422,-90.0825
Petronila,TX,27.6713,-97.6322
Bath Corner,SD,45.4627,-98.3329
Wilsonville,NE,40.1119,-100.1066
Mammoth,WY,44.9733,-110.6931
Zinc,AR,36.2836,-92.9147
Trosky,MN,43.8884,-96.2509
